id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
18926,urban,4,0.88,35,dim,rainy,False,False,afternoon,False,True,1,0.29
18927,rural,2,0.75,60,dim,foggy,False,True,morning,True,False,1,0.46
18928,urban,1,0.5,70,daylight,clear,False,True,evening,True,True,1,0.36
18929,urban,3,0.59,45,dim,rainy,False,False,evening,True,False,1,0.35
18930,highway,1,0.93,25,night,foggy,True,True,afternoon,True,True,2,0.53
18931,rural,2,0.96,35,dim,clear,False,True,morning,True,False,0,0.24
18932,urban,4,0.53,35,night,rainy,True,True,afternoon,True,True,0,0.38
18933,highway,1,0.24,45,daylight,foggy,False,True,morning,False,True,1,0.16
18934,highway,3,0.02,70,dim,foggy,True,True,morning,True,True,1,0.26
18935,rural,4,0.13,45,daylight,foggy,True,True,afternoon,False,False,1,0.16
18936,highway,1,0.67,25,dim,clear,True,True,evening,False,False,2,0.24
18937,rural,3,0.07,70,dim,clear,True,True,evening,False,True,0,0.27
18938,urban,4,0.13,35,dim,rainy,True,False,morning,False,True,0,0.06
18939,urban,2,0.33,35,daylight,foggy,True,True,evening,False,False,1,0.27
18940,urban,1,0.7,35,night,clear,False,False,morning,True,False,0,0.51
18941,highway,4,0.16,60,daylight,clear,True,True,evening,True,False,0,0.21
18942,highway,1,0.37,60,dim,rainy,True,False,morning,False,False,2,0.42
18943,urban,2,0.79,60,daylight,foggy,False,False,afternoon,False,False,3,0.63
18944,highway,1,0.44,60,daylight,rainy,True,False,afternoon,True,False,1,0.42
18945,highway,4,0.57,45,night,clear,False,False,evening,True,False,2,0.33
18946,highway,1,0.19,45,daylight,clear,True,True,morning,True,False,2,0.02
18947,rural,4,0.48,60,dim,clear,False,False,evening,False,True,2,0.46
18948,highway,2,0.49,45,daylight,foggy,True,False,evening,False,False,0,0.28
18949,urban,3,0.75,45,dim,rainy,False,True,evening,True,False,1,0.42
18950,urban,3,0.6,70,dim,foggy,True,False,morning,False,False,2,0.47
18951,highway,3,0.72,25,night,clear,True,True,afternoon,False,False,0,0.48
18952,urban,2,0.82,45,dim,rainy,False,False,afternoon,False,True,1,0.25
18953,highway,4,0.57,60,daylight,foggy,True,False,evening,True,True,2,0.39
18954,urban,3,0.7,60,night,rainy,False,True,morning,True,True,4,0.8
18955,rural,1,0.67,45,night,clear,False,False,morning,True,True,2,0.4
18956,highway,4,0.3,35,daylight,foggy,True,True,morning,False,False,2,0.06
18957,highway,4,0.07,45,dim,foggy,False,True,afternoon,True,False,0,0.12
18958,highway,4,0.44,60,dim,clear,False,True,morning,False,True,1,0.27
18959,rural,4,0.7,45,dim,foggy,True,True,morning,True,False,2,0.25
18960,rural,3,0.61,35,dim,foggy,True,False,morning,False,True,1,0.28
18961,urban,2,0.74,25,dim,foggy,False,False,morning,True,True,0,0.29
18962,urban,3,0.96,70,dim,foggy,True,True,morning,False,False,2,0.6
18963,urban,3,0.82,45,night,clear,False,False,evening,False,False,1,0.45
18964,rural,1,0.95,60,night,foggy,True,False,evening,True,False,4,0.89
18965,rural,2,0.53,60,daylight,clear,False,True,afternoon,False,False,1,0.34
18966,highway,3,0.04,35,night,foggy,False,False,evening,False,True,2,0.28
18967,highway,3,0.9,35,daylight,clear,False,True,morning,False,False,1,0.23
18968,rural,2,0.4,25,dim,rainy,False,True,evening,False,False,2,0.21
18969,rural,4,0.05,35,dim,foggy,True,True,morning,True,False,1,0.15
18970,rural,4,0.01,35,night,clear,False,True,afternoon,True,True,2,0.22
18971,rural,1,0.16,25,night,clear,False,False,evening,False,False,3,0.21
18972,highway,4,0.05,60,dim,clear,False,False,evening,False,True,0,0.17
18973,highway,2,0.68,35,daylight,foggy,True,True,evening,False,False,1,0.28
18974,rural,3,0.7,25,dim,foggy,False,False,evening,False,True,2,0.2
18975,urban,1,0.74,70,daylight,foggy,False,False,afternoon,True,False,1,0.44
18976,urban,3,0.77,45,daylight,rainy,True,True,afternoon,True,False,0,0.4
18977,rural,4,0.36,35,dim,clear,False,False,morning,True,False,1,0.18
18978,rural,4,0.5,35,dim,rainy,True,True,morning,True,True,1,0.21
18979,highway,3,0.12,60,dim,foggy,True,True,evening,False,True,1,0.32
18980,urban,3,0.38,35,night,foggy,True,True,morning,False,False,0,0.2
18981,highway,3,0.29,35,dim,rainy,False,False,afternoon,False,False,2,0.22
18982,rural,2,0.4,45,dim,clear,False,False,evening,False,True,1,0.18
18983,highway,2,0.76,45,dim,rainy,True,True,evening,False,True,0,0.34
18984,urban,2,0.72,60,night,rainy,True,False,afternoon,True,True,1,0.67
18985,highway,3,0.21,70,dim,foggy,False,False,evening,True,True,1,0.2
18986,highway,2,0.62,45,dim,clear,True,False,afternoon,False,True,2,0.22
18987,highway,4,0.11,35,night,rainy,False,False,afternoon,True,False,0,0.37
18988,highway,4,0.17,35,night,rainy,False,True,afternoon,False,True,0,0.37
18989,rural,2,0.67,70,night,clear,False,True,afternoon,True,False,0,0.58
18990,highway,3,0.04,70,night,foggy,True,True,afternoon,True,True,2,0.45
18991,urban,4,0.43,45,night,foggy,True,True,morning,True,True,2,0.44
18992,highway,1,0.31,45,daylight,foggy,True,False,evening,True,False,0,0.18
18993,rural,3,0.37,25,daylight,clear,False,False,afternoon,False,True,0,0.06
18994,highway,3,0.63,70,night,foggy,True,True,afternoon,False,False,0,0.7
18995,highway,2,0.71,70,dim,clear,False,False,evening,False,True,1,0.47
18996,rural,3,0.15,45,night,foggy,True,False,morning,False,True,2,0.27
18997,urban,3,0.58,45,dim,clear,True,True,evening,False,False,0,0.17
18998,highway,2,0.4,25,dim,clear,True,True,morning,False,True,1,0.19
18999,rural,3,0.8,60,daylight,rainy,True,False,evening,True,False,1,0.56
19000,rural,2,0.54,35,dim,foggy,False,False,afternoon,True,True,2,0.39
19001,urban,1,0.07,35,daylight,foggy,True,False,evening,False,True,1,0.18
19002,rural,1,0.75,60,daylight,clear,False,False,morning,True,True,1,0.41
19003,highway,4,0.35,25,dim,clear,True,False,afternoon,True,False,2,0.13
19004,highway,3,0.78,25,night,clear,False,True,evening,False,True,0,0.48
19005,highway,1,0.65,25,daylight,foggy,False,True,morning,False,True,1,0.24
19006,highway,2,0.88,70,night,rainy,True,False,morning,False,False,3,0.63
19007,rural,2,0.1,60,daylight,clear,True,True,afternoon,True,False,1,0.2
19008,highway,4,0.75,45,daylight,rainy,True,False,morning,False,True,1,0.32
19009,urban,1,0.62,60,daylight,foggy,False,False,morning,True,True,0,0.47
19010,highway,2,0.95,70,dim,foggy,True,True,evening,True,False,2,0.56
19011,rural,4,0.22,35,daylight,foggy,True,True,morning,True,True,0,0.14
19012,rural,4,0.04,25,dim,rainy,True,False,morning,True,True,1,0.23
19013,highway,4,0.95,60,night,foggy,False,True,evening,True,True,0,0.72
19014,highway,2,0.43,45,night,foggy,True,True,evening,False,False,0,0.44
19015,rural,2,0.53,25,night,clear,False,False,evening,False,True,1,0.39
19016,rural,1,0.45,70,dim,rainy,True,False,morning,True,False,2,0.43
19017,urban,2,0.08,60,daylight,clear,True,False,morning,False,False,1,0.19
19018,highway,3,0.02,70,dim,rainy,True,False,morning,False,False,1,0.28
19019,rural,1,0.31,45,daylight,rainy,True,True,evening,False,False,2,0.17
19020,highway,1,0.45,25,daylight,foggy,True,True,evening,True,False,1,0.33
19021,rural,1,0.04,45,daylight,foggy,True,True,afternoon,True,True,0,0.15
19022,highway,3,0.72,35,daylight,clear,True,True,afternoon,True,False,0,0.19
19023,urban,4,0.26,45,night,rainy,False,False,morning,False,True,2,0.4
19024,rural,3,0.73,45,daylight,foggy,False,False,morning,False,False,2,0.3
19025,rural,4,0.16,45,daylight,rainy,True,True,afternoon,False,False,0,0.27
19026,urban,2,0.36,25,daylight,rainy,False,True,evening,False,False,1,0.18
19027,highway,2,0.87,70,dim,foggy,False,True,evening,False,False,3,0.7
19028,rural,1,0.87,60,night,clear,False,False,morning,False,True,0,0.47
19029,highway,3,0.7,45,daylight,rainy,False,False,afternoon,False,True,3,0.36
19030,rural,3,0.84,25,dim,foggy,False,False,evening,True,False,3,0.52
19031,rural,2,0.52,60,night,rainy,True,False,afternoon,True,True,3,0.66
19032,urban,4,0.95,70,dim,clear,True,True,afternoon,True,True,2,0.49
19033,rural,1,0.74,45,night,foggy,False,False,morning,True,False,1,0.56
19034,rural,1,0.16,25,daylight,foggy,False,False,evening,True,True,1,0.18
19035,rural,3,0.64,35,dim,rainy,False,False,evening,True,True,2,0.34
19036,urban,4,0.25,35,dim,foggy,True,True,afternoon,False,False,1,0.18
19037,highway,4,0.64,25,night,rainy,True,True,afternoon,False,True,2,0.42
19038,highway,2,0.75,35,night,clear,True,True,morning,False,False,1,0.5
19039,urban,4,0.11,35,dim,clear,False,False,afternoon,True,False,2,0.01
19040,rural,2,0.78,35,daylight,foggy,False,False,evening,False,False,2,0.28
19041,rural,2,0.81,35,night,rainy,False,True,afternoon,True,True,3,0.6
19042,rural,2,0.05,45,daylight,foggy,False,True,morning,True,False,1,0.13
19043,urban,1,0.16,25,night,foggy,False,True,morning,False,True,1,0.35
19044,rural,1,0.42,25,night,rainy,True,False,afternoon,True,True,1,0.47
19045,rural,3,0.19,70,night,clear,False,False,afternoon,False,True,1,0.39
19046,urban,3,0.07,35,daylight,rainy,True,True,evening,False,False,0,0.21
19047,highway,3,0.98,25,night,clear,True,False,morning,True,True,4,0.58
19048,rural,2,0.45,25,dim,rainy,False,False,morning,False,False,1,0.27
19049,urban,3,0.4,45,dim,rainy,True,True,afternoon,True,False,0,0.22
19050,rural,1,0.52,35,dim,foggy,False,False,evening,False,False,1,0.35
19051,rural,2,0.19,70,dim,clear,True,True,morning,True,True,1,0.22
19052,urban,4,0.56,35,daylight,foggy,True,True,afternoon,False,False,1,0.27
19053,highway,3,0.44,70,dim,foggy,True,False,evening,False,True,1,0.44
19054,urban,2,0.2,70,daylight,foggy,False,False,morning,False,True,2,0.36
19055,urban,1,0.55,35,night,rainy,False,True,evening,True,True,1,0.53
19056,rural,4,0.33,60,daylight,clear,True,False,evening,False,True,1,0.28
19057,highway,1,0.16,35,daylight,rainy,True,False,evening,False,False,1,0.14
19058,highway,2,0.31,25,night,clear,True,False,evening,False,True,1,0.29
19059,rural,4,0.24,45,daylight,rainy,False,False,evening,False,True,2,0.17
19060,urban,4,0.54,45,daylight,clear,False,True,evening,True,True,1,0.17
19061,rural,4,0.06,45,dim,rainy,False,True,evening,True,False,2,0.13
19062,rural,3,0.71,25,daylight,rainy,False,True,evening,True,False,2,0.26
19063,highway,4,0.84,70,dim,clear,False,True,evening,True,True,0,0.38
19064,rural,3,0.29,45,night,rainy,True,True,afternoon,True,True,1,0.38
19065,rural,2,0.95,60,dim,clear,True,False,morning,True,False,1,0.5
19066,highway,2,0.23,25,daylight,clear,False,False,afternoon,True,True,1,0.13
19067,highway,2,0.25,60,dim,clear,False,True,evening,False,False,2,0.29
19068,highway,3,0.7,70,daylight,foggy,False,True,evening,False,False,1,0.47
19069,urban,2,0.98,35,dim,rainy,True,False,afternoon,True,True,0,0.42
19070,highway,1,0.01,25,night,foggy,True,False,morning,False,False,1,0.3
19071,urban,1,0.3909,60,daylight,rainy,True,False,evening,True,False,2,0.41
19072,highway,3,0.24,35,night,foggy,True,False,afternoon,True,False,1,0.43
19073,highway,2,0.95,35,night,foggy,False,True,morning,True,False,0,0.54
19074,urban,4,0.55,45,daylight,clear,True,False,evening,True,True,1,0.12
19075,rural,1,0.1,25,dim,rainy,True,False,evening,True,False,2,0.24
19076,rural,1,0.94,60,daylight,clear,False,True,morning,True,True,1,0.4
19077,urban,2,0.26,70,daylight,clear,False,False,evening,True,True,1,0.32
19078,urban,3,0.83,70,daylight,foggy,True,False,morning,False,True,3,0.66
19079,highway,2,0.06,25,daylight,foggy,True,True,evening,False,True,0,0.16
19080,highway,1,0.81,45,daylight,rainy,True,True,morning,False,True,0,0.3
19081,highway,2,0.65,45,night,foggy,False,False,morning,False,False,3,0.65
19082,highway,2,0.86,60,night,clear,False,False,morning,True,True,1,0.76
19083,highway,4,0.43,45,night,foggy,False,True,afternoon,False,True,0,0.35
19084,rural,3,0.69,60,dim,rainy,False,False,afternoon,True,True,1,0.42
19085,rural,1,0.75,45,dim,rainy,False,False,evening,True,True,0,0.29
19086,highway,2,0.66,35,night,foggy,False,False,afternoon,True,False,2,0.59
19087,highway,1,0.08,45,daylight,foggy,True,True,morning,True,False,0,0.02
19088,urban,1,0.45,70,daylight,rainy,True,False,evening,True,True,2,0.39
19089,highway,3,0.53,35,night,foggy,False,False,morning,True,True,3,0.5
19090,highway,3,0.73,60,daylight,clear,True,True,afternoon,False,True,2,0.47
19091,highway,1,0.52,25,night,foggy,True,True,evening,False,True,3,0.58
19092,highway,4,0.38,70,daylight,rainy,True,False,morning,True,False,1,0.46
19093,urban,1,0.45,70,daylight,clear,True,False,morning,False,True,1,0.37
19094,rural,3,0.4,60,dim,foggy,True,False,morning,False,False,2,0.39
19095,rural,1,0.6,45,night,clear,True,False,morning,False,False,3,0.45
19096,highway,2,0.76,45,night,clear,False,False,afternoon,False,False,3,0.39
19097,urban,1,0.2,70,night,clear,True,True,evening,True,False,2,0.44
19098,highway,3,0.63,45,night,foggy,True,False,evening,True,False,1,0.45
19099,rural,2,0.27,35,night,foggy,True,False,evening,True,True,2,0.42
19100,rural,4,0.54,35,night,foggy,True,True,afternoon,True,False,0,0.51
19101,urban,3,0.11,60,dim,clear,False,False,afternoon,False,True,1,0.22
19102,highway,4,0.15,25,daylight,rainy,True,False,morning,True,False,0,0.0
19103,highway,1,0.95,60,night,foggy,True,True,afternoon,True,True,1,0.78
19104,rural,2,0.65,60,night,foggy,False,False,morning,True,True,3,0.8
19105,highway,4,0.88,25,dim,foggy,False,True,evening,True,True,1,0.32
19106,rural,2,0.76,60,night,foggy,False,True,afternoon,True,True,1,0.71
19107,highway,2,0.97,45,dim,foggy,True,False,afternoon,True,True,0,0.4
19108,rural,1,0.05,60,dim,foggy,False,True,evening,True,True,1,0.33
19109,highway,4,0.14,70,daylight,foggy,True,True,evening,False,False,0,0.34
19110,highway,1,0.35,25,dim,rainy,True,True,morning,True,False,0,0.27
19111,rural,4,0.0,45,dim,clear,False,True,afternoon,False,False,1,0.04
19112,highway,2,0.31,70,daylight,clear,False,False,morning,True,True,1,0.38
19113,rural,3,0.29,45,night,clear,True,False,morning,False,False,2,0.27
19114,rural,1,0.25,45,dim,rainy,True,False,afternoon,True,True,2,0.22
19115,urban,1,0.15,35,daylight,clear,True,False,evening,True,True,1,0.09
19116,highway,2,0.65,35,daylight,foggy,True,True,evening,False,True,0,0.38
19117,urban,1,0.84,35,night,foggy,True,False,evening,True,True,2,0.64
19118,urban,3,0.94,45,dim,foggy,False,True,evening,True,False,1,0.35
19119,urban,1,0.82,60,dim,clear,False,False,afternoon,False,False,0,0.31
19120,urban,1,0.28,35,dim,rainy,False,True,morning,True,True,1,0.23
19121,rural,1,0.08,45,daylight,clear,True,True,afternoon,True,True,2,0.01
19122,rural,2,0.18,35,dim,rainy,True,True,evening,False,False,1,0.09
19123,rural,3,0.36,35,daylight,rainy,False,True,evening,True,False,0,0.23
19124,urban,3,0.51,60,night,rainy,False,True,morning,True,True,0,0.71
19125,urban,2,0.3,25,daylight,rainy,False,True,morning,True,True,1,0.14
19126,rural,2,0.25,25,daylight,foggy,True,False,evening,True,False,2,0.19
19127,rural,2,0.79,35,night,rainy,False,True,evening,True,False,2,0.57
19128,rural,4,0.82,45,night,foggy,False,True,evening,True,True,1,0.54
19129,urban,2,0.46,70,daylight,foggy,True,False,morning,False,False,1,0.42
19130,highway,4,0.52,25,dim,foggy,False,False,morning,False,False,0,0.17
19131,urban,2,0.56,35,daylight,clear,True,True,afternoon,False,False,1,0.21
19132,urban,3,0.65,45,daylight,foggy,False,False,afternoon,True,True,1,0.36
19133,highway,1,0.03,60,night,clear,False,True,morning,False,True,1,0.2
19134,rural,1,0.79,70,dim,rainy,True,True,morning,True,False,3,0.62
19135,urban,2,0.01,35,night,rainy,False,True,morning,True,True,1,0.32
19136,highway,3,0.55,25,dim,rainy,False,True,afternoon,True,False,1,0.27
19137,rural,3,0.48,60,dim,rainy,False,False,morning,True,True,0,0.42
19138,rural,3,0.88,60,dim,clear,False,True,morning,True,False,3,0.59
19139,urban,4,0.21,35,night,clear,False,True,evening,True,True,2,0.34
19140,rural,3,0.21,35,night,clear,False,False,evening,False,True,2,0.21
19141,rural,4,0.14,25,night,rainy,False,False,afternoon,True,False,2,0.28
19142,urban,1,0.7,35,night,clear,False,True,afternoon,True,False,1,0.38
19143,highway,1,0.84,35,night,foggy,True,True,afternoon,True,True,2,0.58
19144,highway,1,0.67,45,daylight,clear,True,False,morning,True,True,2,0.15
19145,rural,1,0.09,25,daylight,clear,False,False,evening,True,True,2,0.02
19146,rural,4,0.38,70,dim,foggy,True,False,morning,False,True,0,0.47
19147,rural,2,0.47,70,dim,foggy,True,True,afternoon,True,False,1,0.42
19148,urban,1,0.33,35,night,clear,False,False,afternoon,False,False,1,0.32
19149,rural,1,0.15,25,night,rainy,True,True,afternoon,True,False,1,0.29
19150,highway,1,0.48,45,daylight,clear,True,False,morning,True,False,1,0.12
19151,rural,1,0.37,25,night,rainy,False,True,evening,False,False,1,0.35
19152,rural,2,0.04,35,night,foggy,False,True,afternoon,False,False,2,0.23
19153,rural,2,0.83,70,dim,foggy,True,False,evening,True,False,1,0.53
19154,urban,1,0.91,45,daylight,clear,True,False,evening,False,True,1,0.32
19155,rural,3,0.38,35,daylight,clear,False,False,morning,False,True,1,0.08
19156,urban,2,0.41,45,night,foggy,True,False,evening,False,False,0,0.46
19157,rural,2,0.43,60,daylight,foggy,False,False,morning,True,False,0,0.5
19158,urban,2,0.94,45,daylight,rainy,False,False,morning,False,True,2,0.31
19159,rural,2,0.8,70,night,foggy,True,True,morning,True,False,4,0.89
19160,urban,2,0.26,25,daylight,clear,False,False,evening,False,False,0,0.12
19161,highway,4,0.63,70,night,clear,True,True,morning,False,False,3,0.76
19162,rural,1,0.74,60,daylight,rainy,False,False,morning,True,False,1,0.47
19163,urban,2,0.36,45,daylight,foggy,False,False,afternoon,True,False,1,0.25
19164,highway,2,0.36,35,daylight,rainy,True,True,afternoon,False,True,1,0.17
19165,highway,1,0.02,35,night,clear,True,False,morning,False,False,2,0.24
19166,highway,1,0.46,25,daylight,clear,False,False,evening,False,False,1,0.11
19167,rural,3,0.32,25,dim,rainy,False,False,afternoon,True,True,1,0.13
19168,highway,2,0.03,70,daylight,foggy,False,False,afternoon,False,False,2,0.34
19169,urban,2,0.79,70,night,foggy,False,False,morning,True,False,2,0.71
19170,highway,4,0.57,45,daylight,clear,True,False,afternoon,False,True,1,0.11
19171,urban,1,0.58,35,dim,clear,True,True,morning,True,True,1,0.19
19172,highway,3,0.0,35,daylight,foggy,False,True,evening,False,True,1,0.16
19173,highway,1,0.76,60,dim,clear,True,False,evening,True,False,0,0.53
19174,rural,4,0.42,60,daylight,clear,True,True,evening,True,True,2,0.24
19175,urban,4,0.45,45,night,foggy,False,False,morning,False,False,1,0.45
19176,urban,3,0.88,60,daylight,foggy,False,True,afternoon,False,False,0,0.56
19177,rural,3,0.19,25,dim,clear,False,True,afternoon,True,False,0,0.11
19178,rural,3,0.89,45,night,clear,False,False,evening,True,False,3,0.5
19179,urban,3,0.64,25,daylight,clear,True,True,afternoon,True,False,1,0.19
19180,highway,3,0.16,25,night,foggy,False,True,evening,False,True,1,0.34
19181,rural,3,0.37,45,night,rainy,False,False,morning,True,False,1,0.37
19182,highway,2,0.29,35,daylight,foggy,False,False,evening,False,False,0,0.17
19183,urban,1,0.29,60,dim,foggy,False,False,afternoon,False,False,1,0.38
